Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario3,Server,SrvMissedComplaint,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Average (Minutes),36.7730942,30.89441606,42.62340106,2.483052712,3.471309514
Scenario3,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Maximum (Minutes),51.24425451,39.92291732,55.23022921,3.20992189,4.487473157
Scenario3,Server,SrvMissedComplaint,Processing,HoldingTime,TimeInStation,Minimum (Minutes),22.28915552,13.90169931,29.18906914,4.015072561,5.613074387
Scenario3,Server,SrvMissedComplaint,Processing,Throughput,NumberEntered,Total,8.6,7,10,0.6032,0.843274043
Scenario3,Server,SrvMissedComplaint,Processing,Throughput,NumberExited,Total,7.6,6,9,0.6032,0.843274043
Scenario3,Server,SrvViolation,[Resource],Capacity,ScheduledUtilization,Percent,36.97518881,28.13729864,48.16302297,4.820709037,6.739354772
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsAllocated,Total,55.7,42,70,7.200996067,10.06699779
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Average,0.369751888,0.281372986,0.48163023,0.04820709,0.067393548
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario3,Server,SrvViolation,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Average (Minutes),3.247815647,2.344774887,4.249678497,0.409417848,0.572366452
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Occurrences,34.3,27,39,2.524492892,3.529242915
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Percent,36.97518881,28.13729864,48.16302297,4.820709037,6.739354772
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeProcessing,Total (Minutes),110.9255664,84.41189593,144.4890689,14.46212711,20.21806432
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Average (Minutes),5.454503192,4.415085551,7.379471004,0.68364568,0.955737163
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Occurrences,35.1,28,40,2.4882,3.478505426
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Percent,63.02481119,51.83697703,71.86270136,4.820709037,6.739354772
Scenario3,Server,SrvViolation,[Resource],ResourceState,TimeStarved,Total (Minutes),189.0744336,155.5109311,215.5881041,14.46212711,20.21806432
Scenario3,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.115069244,0.029129767,0.255397132,0.046611284,0.065162609
Scenario3,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2.5,2,3,0.377,0.527046277
Scenario3,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.586727774,0.203230934,1.064051028,0.179944706,0.251562831
Scenario3,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),4.151785372,2.230498455,5.806034491,0.772323737,1.079709151
Scenario3,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario3,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,55.9,42,71,7.352563256,10.27888883
Scenario3,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,55.7,42,70,7.200996067,10.06699779
Scenario3,Server,SrvViolation,OutputBuffer,Throughput,NumberEntered,Total,55.5,42,69,7.059067035,9.868580895
Scenario3,Server,SrvViolation,OutputBuffer,Throughput,NumberExited,Total,55.5,42,69,7.059067035,9.868580895
Scenario3,Server,SrvViolation,Processing,Content,NumberInStation,Average,0.369751888,0.281372986,0.48163023,0.04820709,0.067393548
Scenario3,Server,SrvViolation,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario3,Server,SrvViolation,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Average (Minutes),1.994980129,1.898408891,2.07499582,0.0378991,0.052982969
Scenario3,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Maximum (Minutes),2.839578338,2.748036005,2.963461671,0.049693962,0.069472196
Scenario3,Server,SrvViolation,Processing,HoldingTime,TimeInStation,Minimum (Minutes),1.179647752,1.037289827,1.365066153,0.077296806,0.108060992
Scenario3,Server,SrvViolation,Processing,Throughput,NumberEntered,Total,55.7,42,70,7.200996067,10.06699779
Scenario3,Server,SrvViolation,Processing,Throughput,NumberExited,Total,55.5,42,69,7.059067035,9.868580895
Scenario2,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),99.76658639,96.29139139,103.8413319,1.766187619,2.469131588
Scenario3,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Minutes),203.6373846,166.655509,240.5112007,18.76347844,26.23135663
Scenario3,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Minutes),1.010743448,0.950128155,1.051905102,0.02091739,0.029242526
Scenario3,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Observations,532.9,488,556,17.07256478,23.86745809
Scenario3,Sink,SnkDumpSite,InputBuffer,Throughput,NumberEntered,Total,532.9,488,556,17.07256478,23.86745809
Scenario3,Sink,SnkDumpSite,InputBuffer,Throughput,NumberExited,Total,532.9,488,556,17.07256478,23.86745809
Scenario3,Sink,SnkDumpSite,[DestroyedEntities],FlowTime,TimeInSystem,Average (Minutes),7.018066258,4.447698851,8.38262134,0.95217062,1.331135226
Scenario3,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Minutes),77.95644537,7.40879676,204.6982511,57.29475737,80.09811286
Scenario3,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Minutes),2.761089547,2.510354881,3.100290351,0.147557346,0.206285278
Scenario3,Sink,SnkNotCollected,[DestroyedEntities],FlowTime,TimeInSystem,Observations,22.2,10,33,5.055737272,7.067924416
Scenario3,Sink,SnkNotCollected,InputBuffer,Throughput,NumberEntered,Total,22.2,10,33,5.055737272,7.067924416
Scenario3,Sink,SnkNotCollected,InputBuffer,Throughput,NumberExited,Total,22.2,10,33,5.055737272,7.067924416
Scenario3,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Average,0.00057575,0.000411288,0.000793128,8.80E-05,0.000123068
Scenario3,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Maximum,1.3,1,2,0.345526207,0.483045892
Scenario3,Source,SrcCurbSide,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Average (Minutes),0.000289091,0.000211278,0.000387522,4.32E-05,6.04E-05
Scenario3,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Maximum (Minutes),0.02066291,0.017536016,0.032038939,0.003491548,0.004881186
Scenario3,Source,SrcCurbSide,OutputBuffer,HoldingTime,TimeInStation,Minimum (Minutes),0,0,0,0,0
Scenario3,Source,SrcCurbSide,OutputBuffer,Throughput,NumberEntered,Total,597.6,553,626,16.94806844,23.69341212
Scenario3,Source,SrcCurbSide,OutputBuffer,Throughput,NumberExited,Total,597.6,553,626,16.94806844,23.69341212
Scenario3,Source,SrcCurbSide,Processing,Throughput,NumberEntered,Total,597.6,553,626,16.94806844,23.69341212
Scenario3,Source,SrcCurbSide,Processing,Throughput,NumberExited,Total,597.6,553,626,16.94806844,23.69341212
Scenario3,Vehicle,Vehicle1,[Population],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsAllocated,Total,1,1,1,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Average,1,1,1,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario3,Vehicle,Vehicle1[1],[Object],Travel,DistanceTraveled,Total (Meters),17052.14396,15616,17781.4667,544.2639532,760.8814061
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,ScheduledUtilization,Percent,100,100,100,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsAllocated,Total,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Average,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),300,300,300,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Occurrences,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Percent,100,100,100,0,0
Scenario3,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),300,300,300,0,0
Scenario3,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Average,0.473823221,0.433777778,0.494222222,0.015142316,0.021168968
Scenario3,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario3,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.266666667,0.266666667,0.266666667,9.29E-17,1.30E-16
Scenario3,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.266666667,0.266666667,0.266666667,4.02E-15,5.62E-15
Scenario3,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.266666667,0.266666667,0.266666667,0,0
Scenario3,Vehicle,Vehicle1[1],RideStation,Throughput,NumberEntered,Total,533.4,488,556,17.00499863,23.77300056
Scenario3,Vehicle,Vehicle1[1],RideStation,Throughput,NumberExited,Total,532.9,488,556,17.07256478,23.86745809
Scenario3,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,33.12015698,29.8532514,40.41545185,1.993443512,2.786835493
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,599.3,535,628,21.12021162,29.52607134
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,2,2,2,0,0
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,2,2,2,0,0
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,2,2,2,0,0
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.66240314,0.597065028,0.808309037,0.03986887,0.05573671
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,2,2,2,0,0
Scenario3,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario3,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total (Meters),10732.54056,9613.52,11213.68,343.9627994,480.8602459
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,39.88359343,36.12717363,46.59720203,1.884928569,2.635131523
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,363.8,325,382,12.02529541,16.81137181
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.398835934,0.361271736,0.46597202,0.018849286,0.026351315
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Average (Minutes),0.506996718,0.473695144,0.570293093,0.019021992,0.026592759
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Occurrences,356.3,314,378,13.62655535,19.04993438
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Percent,60.11640657,53.40279797,63.87282637,1.884928569,2.635131523
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Total (Minutes),180.3492197,160.2083939,191.6184791,5.654785707,7.905394569
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),0.337760216,0.319870981,0.445196198,0.02727463,0.038129953
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Occurrences,355.8,314,377,13.60045462,19.01344553
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Percent,39.88359343,36.12717363,46.59720203,1.884928569,2.635131523
Scenario3,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),119.6507803,108.3815209,139.7916061,5.654785707,7.905394569
Scenario3,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Average,0.324900197,0.297830188,0.399438481,0.019595181,0.027394077
Scenario3,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.258229738,0.255938945,0.26187053,0.001165342,0.001629149
Scenario3,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.504306844,0.500009874,0.5075063,0.001923158,0.002688577
Scenario3,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.166666667,0.166666667,0.166666667,0,0
Scenario3,Worker,SanitationWorker[1],RideStation,Throughput,NumberEntered,Total,363.8,325,382,12.02529541,16.81137181
Scenario3,Worker,SanitationWorker[1],RideStation,Throughput,NumberExited,Total,363.3,324,382,12.06894711,16.87239692
Scenario3,Worker,SanitationWorker[2],[Object],Travel,DistanceTraveled,Total (Meters),6932.904,6160.72,7334.16,305.449719,427.0189313
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,ScheduledUtilization,Percent,26.35672052,23.05884459,34.23370168,2.185175065,3.054876345
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsAllocated,Total,235.5,210,253,10.36715727,14.49329347
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsUtilized,Average,0.263567205,0.230588446,0.342337017,0.021851751,0.030548763
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[2],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Average (Minutes),0.954035492,0.888466912,1.073597517,0.045594685,0.063741403
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Occurrences,232.3,203,250,10.89549567,15.23191095
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Percent,73.64327948,65.76629832,76.94115541,2.185175065,3.054876345
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeIdle,Total (Minutes),220.9298384,197.298895,230.8234662,6.555525195,9.164629034
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Average (Minutes),0.343947217,0.312784225,0.505916774,0.041059397,0.057401067
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Occurrences,231.4,203,249,10.74390472,15.01998668
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Percent,26.35672052,23.05884459,34.23370168,2.185175065,3.054876345
Scenario3,Worker,SanitationWorker[2],[Resource],ResourceState,TimeTransporting,Total (Minutes),79.07016157,69.17653377,102.701105,6.555525195,9.164629034
Scenario3,Worker,SanitationWorker[2],RideStation,Content,NumberInStation,Average,0.248736682,0.21970013,0.325569509,0.020924151,0.029251978
Scenario3,Worker,SanitationWorker[2],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario3,Worker,SanitationWorker[2],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario3,Worker,SanitationWorker[2],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.301752244,0.290301402,0.315286274,0.004654374,0.006506818
Scenario3,Worker,SanitationWorker[2],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.517810252,0.505423115,0.557036519,0.01355194,0.018945623
Scenario3,Worker,SanitationWorker[2],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.166666667,0.166666667,0.166666667,0,0
Scenario3,Worker,SanitationWorker[2],RideStation,Throughput,NumberEntered,Total,235.5,210,253,10.36715727,14.49329347
Scenario3,Worker,SanitationWorker[2],RideStation,Throughput,NumberExited,Total,235.4,209,253,10.50849884,14.69088909
Scenario4,Model,Model,Collected_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Collected_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Collected_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Collected_Organics,UserSpecified,TallyValue,Observations,109.8,97,127,7.355269034,10.28267151
Scenario4,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Observations,159.5,133,172,8.677554045,12.13122692
Scenario4,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Observations,277.2,258,297,9.72513865,13.59575097
Scenario4,Model,Model,Missed_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Missed_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Missed_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Missed_Organics,UserSpecified,TallyValue,Observations,5,1,8,1.545240176,2.160246899
Scenario4,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario4,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario4,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario4,Model,Model,Missed_Recycle,UserSpecified,TallyValue,Observations,9.4,6,14,1.822123333,2.547329757
