Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario2,7,Model,Model,TotalNotCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,8,Model,Model,TotalNotCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,9,Model,Model,TotalNotCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,10,Model,Model,TotalNotCollected,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,1,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,19
Scenario2,2,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,24
Scenario2,3,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,21
Scenario2,4,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,20
Scenario2,5,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,25
Scenario2,6,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,19
Scenario2,7,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,28
Scenario2,8,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,27
Scenario2,9,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,17
Scenario2,10,Model,Model,TotalNotCollected,UserSpecified,StateValue,Maximum,15
Scenario2,1,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,2,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,3,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,4,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,5,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,6,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,7,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,8,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,9,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,10,Model,Model,TotalNotCollected,UserSpecified,StateValue,Minimum,0
Scenario2,1,Model,Model,TotalViolations,UserSpecified,StateValue,Average,20.8113516448559
Scenario2,2,Model,Model,TotalViolations,UserSpecified,StateValue,Average,17.8065629424786
Scenario2,3,Model,Model,TotalViolations,UserSpecified,StateValue,Average,24.9758963967204
Scenario2,4,Model,Model,TotalViolations,UserSpecified,StateValue,Average,28.1798310742206
Scenario2,5,Model,Model,TotalViolations,UserSpecified,StateValue,Average,30.3313849049262
Scenario2,6,Model,Model,TotalViolations,UserSpecified,StateValue,Average,26.9384728055794
Scenario2,7,Model,Model,TotalViolations,UserSpecified,StateValue,Average,22.4578351651377
Scenario2,8,Model,Model,TotalViolations,UserSpecified,StateValue,Average,27.2530471278782
Scenario2,9,Model,Model,TotalViolations,UserSpecified,StateValue,Average,27.9115139565486
Scenario2,10,Model,Model,TotalViolations,UserSpecified,StateValue,Average,17.0004625759551
Scenario2,1,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,46
Scenario2,2,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,45
Scenario2,3,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,51
Scenario2,4,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,57
Scenario2,5,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,60
Scenario2,6,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,55
Scenario2,7,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,46
Scenario2,8,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,56
Scenario2,9,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,52
Scenario2,10,Model,Model,TotalViolations,UserSpecified,StateValue,FinalValue,42
Scenario2,1,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,2,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,3,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,4,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,5,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,6,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,7,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,8,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,9,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,10,Model,Model,TotalViolations,UserSpecified,StateValue,HalfWidth,NaN
Scenario2,1,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,46
Scenario2,2,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,45
Scenario2,3,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,51
Scenario2,4,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,57
Scenario2,5,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,60
Scenario2,6,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,55
Scenario2,7,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,46
Scenario2,8,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,56
Scenario2,9,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,52
Scenario2,10,Model,Model,TotalViolations,UserSpecified,StateValue,Maximum,42
Scenario2,1,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,2,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,3,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,4,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,5,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,6,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,7,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,8,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,9,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,10,Model,Model,TotalViolations,UserSpecified,StateValue,Minimum,0
Scenario2,1,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,2,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,3,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,5,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,6,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,7,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,8,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,9,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,10,Model,Model,Violation_Organics,UserSpecified,TallyValue,Average,1
Scenario2,1,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,2,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,3,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,4,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,5,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,6,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,7,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,8,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,9,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,10,Model,Model,Violation_Organics,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,1,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,2,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,3,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,5,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,6,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,7,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,8,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,9,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,10,Model,Model,Violation_Organics,UserSpecified,TallyValue,Maximum,1
Scenario2,1,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,2,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,3,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,5,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,6,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,7,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,8,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,9,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,10,Model,Model,Violation_Organics,UserSpecified,TallyValue,Minimum,1
Scenario2,1,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,6
Scenario2,2,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,8
Scenario2,3,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,5
Scenario2,4,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,5
Scenario2,5,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,4
Scenario2,6,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,6
Scenario2,7,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,6
Scenario2,8,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,4
Scenario2,9,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,6
Scenario2,10,Model,Model,Violation_Organics,UserSpecified,TallyValue,Observations,7
Scenario2,1,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,2,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,3,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,5,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,6,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,7,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,8,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,9,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,10,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Average,1
Scenario2,1,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,2,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,3,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,5,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,6,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,7,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,8,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,9,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,10,Model,Model,Violation_Recycle,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,1,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,2,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,3,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,5,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,6,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,7,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,8,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,9,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,10,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Maximum,1
Scenario2,1,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,2,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,3,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,5,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,6,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,7,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,8,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,9,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,10,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Minimum,1
Scenario2,1,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,7
Scenario2,2,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,11
Scenario2,3,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,4
Scenario2,4,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,11
Scenario2,5,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,12
Scenario2,6,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,12
Scenario2,7,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,5
Scenario2,8,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,11
Scenario2,9,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,7
Scenario2,10,Model,Model,Violation_Recycle,UserSpecified,TallyValue,Observations,4
Scenario2,1,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,2,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,3,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,5,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,6,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,7,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,8,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,9,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,10,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Average,1
Scenario2,1,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,2,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,3,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,5,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,6,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,7,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,8,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,9,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,10,Model,Model,Violation_Refuse,UserSpecified,TallyValue,HalfWidth,NaN
Scenario2,1,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,2,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,3,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,5,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,6,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,7,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,8,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,9,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,10,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Maximum,1
Scenario2,1,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,2,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,3,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,5,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,6,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,7,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,8,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,9,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,10,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Minimum,1
Scenario2,1,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,33
Scenario2,2,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,26
Scenario2,3,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,42
Scenario2,4,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,41
Scenario2,5,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,44
Scenario2,6,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,37
Scenario2,7,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,35
Scenario2,8,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,41
Scenario2,9,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,39
Scenario2,10,Model,Model,Violation_Refuse,UserSpecified,TallyValue,Observations,31
Scenario2,1,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,51.4462894036071
Scenario2,2,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,57.1134379687948
Scenario2,3,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,45.4839696348424
Scenario2,4,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,52.4956020363515
Scenario2,5,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,55.8508961322166
Scenario2,6,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,42.9748612381859
Scenario2,7,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,51.7702908922627
Scenario2,8,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,49.1661616707043
Scenario2,9,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,57.0692941620394
Scenario2,10,ModelEntity,Organics,[Population],Content,NumberInSystem,Average,51.1748695016427
Scenario2,1,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,101
Scenario2,2,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,115
Scenario2,3,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,94
Scenario2,4,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,111
Scenario2,5,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,112
Scenario2,6,ModelEntity,Organics,[Population],Content,NumberInSystem,Maximum,81
